first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,next_player,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,first_player_final_score,second_player_final_score,final_score_difference,outcome
216,328,-112,14.4,23.428571428571427,-112,1064,1397,-333,0,2,0.0,0.14285714285714285,first_player,15,15,14,2.8666666666666667,1,0,17,10,false,333,381,-48,false
216,345,-129,14.4,23.0,-129,1064,1397,-333,0,2,0.0,0.13333333333333333,second_player,12,15,15,3.5833333333333335,1,1,17,9,false,333,381,-48,false
248,345,-97,15.5,23.0,-97,1064,1397,-333,0,2,0.0,0.13333333333333333,first_player,10,16,15,4.3,1,1,8,9,false,333,381,-48,false
248,345,-97,15.5,21.5625,-97,1064,1397,-333,0,2,0.0,0.125,second_player,10,16,16,4.3,1,1,8,7,false,333,381,-48,false
269,345,-76,15.823529411764707,21.5625,-76,1064,1397,-333,0,2,0.0,0.125,first_player,7,17,16,6.142857142857143,1,1,9,7,false,333,381,-48,false
269,349,-80,15.823529411764707,20.529411764705884,-80,1064,1397,-333,0,2,0.0,0.11764705882352941,second_player,4,17,17,10.75,1,1,9,8,false,333,381,-48,false
277,349,-72,15.38888888888889,20.529411764705884,-72,1064,1397,-333,0,2,0.0,0.11764705882352941,first_player,1,18,17,43.0,1,1,9,8,false,333,381,-48,false
277,351,-74,15.38888888888889,19.5,-74,1064,1397,-333,0,2,0.0,0.1111111111111111,second_player,-1,18,18,-43.0,1,1,9,8,false,333,381,-48,false
280,351,-71,14.736842105263158,19.5,-71,1064,1397,-333,0,2,0.0,0.1111111111111111,first_player,-4,19,18,-10.75,1,1,9,8,false,333,381,-48,false
280,353,-73,14.736842105263158,18.57894736842105,-73,1064,1397,-333,0,2,0.0,0.10526315789473684,second_player,-6,19,19,-7.166666666666667,1,1,9,11,false,333,381,-48,false
310,353,-43,15.5,18.57894736842105,-43,1064,1397,-333,0,2,0.0,0.10526315789473684,first_player,-9,20,19,-4.777777777777778,1,1,7,11,false,333,381,-48,false
310,375,-65,15.5,18.75,-65,1064,1397,-333,0,2,0.0,0.1,second_player,-14,20,20,-3.0714285714285716,1,0,7,2,false,333,381,-48,false
333,375,-42,15.857142857142858,18.75,-42,1064,1397,-333,0,2,0.0,0.1,first_player,-16,21,20,-2.6875,1,0,5,2,false,333,381,-48,false
333,381,-48,15.857142857142858,18.142857142857142,-48,1064,1397,-333,0,2,0.0,0.09523809523809523,second_player,-18,21,21,-2.388888888888889,1,0,5,2,false,333,381,-48,false
333,381,-48,15.136363636363637,18.142857142857142,-48,1064,1397,-333,0,2,0.0,0.09523809523809523,first_player,-18,22,21,-2.388888888888889,1,0,5,2,true,333,381,-48,false
20,0,20,20.0,0,20,771,668,103,0,0,0.0,0,first_player,96,1,0,0.3958333333333333,0,0,11,0,false,328,392,-64,false
20,13,7,20.0,13.0,7,771,668,103,0,0,0.0,0.0,second_player,93,1,1,0.40860215053763443,0,0,11,8,false,328,392,-64,false
27,13,14,13.5,13.0,14,771,668,103,0,0,0.0,0.0,first_player,90,2,1,0.4222222222222222,0,0,11,8,false,328,392,-64,false
27,29,-2,13.5,14.5,-2,771,668,103,0,0,0.0,0.0,second_player,86,2,2,0.4418604651162791,0,0,11,7,false,328,392,-64,false
33,29,4,11.0,14.5,4,771,668,103,0,0,0.0,0.0,first_player,83,3,2,0.4578313253012048,1,0,10,7,false,328,392,-64,false
33,44,-11,11.0,14.666666666666666,-11,771,668,103,0,0,0.0,0.0,second_player,77,3,3,0.4935064935064935,1,0,10,10,false,328,392,-64,false
42,44,-2,10.5,14.666666666666666,-2,771,668,103,0,0,0.0,0.0,first_player,74,4,3,0.5135135135135135,1,0,11,10,false,328,392,-64,false
42,55,-13,10.5,13.75,-13,771,668,103,0,0,0.0,0.0,second_player,72,4,4,0.5277777777777778,1,0,11,14,false,328,392,-64,false
58,55,3,11.6,13.75,3,771,668,103,0,0,0.0,0.0,first_player,66,5,4,0.5757575757575758,0,0,9,14,false,328,392,-64,false
58,69,-11,11.6,13.8,-11,771,668,103,0,0,0.0,0.0,second_player,62,5,5,0.6129032258064516,0,0,9,10,false,328,392,-64,false
65,69,-4,10.833333333333334,13.8,-4,771,668,103,0,0,0.0,0.0,first_player,58,6,5,0.6551724137931034,0,0,8,10,false,328,392,-64,false
65,83,-18,10.833333333333334,13.833333333333334,-18,771,668,103,0,0,0.0,0.0,second_player,54,6,6,0.7037037037037037,0,0,8,7,false,328,392,-64,false
145,83,62,20.714285714285715,13.833333333333334,62,771,668,103,0,0,0.0,0.0,first_player,46,7,6,0.8260869565217391,0,0,12,7,false,328,392,-64,false
145,97,48,20.714285714285715,13.857142857142858,48,771,668,103,0,0,0.0,0.0,second_player,43,7,7,0.8837209302325582,0,0,12,11,false,328,392,-64,false
154,97,57,19.25,13.857142857142858,57,771,668,103,0,0,0.0,0.0,first_player,39,8,7,0.9743589743589743,0,0,7,11,false,328,392,-64,false
154,130,24,19.25,16.25,24,771,668,103,0,0,0.0,0.0,second_player,35,8,8,1.0857142857142856,0,0,7,15,false,328,392,-64,false
162,130,32,18.0,16.25,32,771,668,103,0,0,0.0,0.0,first_player,33,9,8,1.1515151515151516,0,0,10,15,false,328,392,-64,false
162,163,-1,18.0,18.11111111111111,-1,771,668,103,0,0,0.0,0.0,second_player,29,9,9,1.3103448275862069,0,0,10,31,false,328,392,-64,false
182,163,19,18.2,18.11111111111111,19,771,668,103,0,0,0.0,0.0,first_player,27,10,9,1.4074074074074074,0,0,7,31,false,328,392,-64,false
182,218,-36,18.2,21.8,-36,771,668,103,0,0,0.0,0.0,second_player,24,10,10,1.5833333333333333,0,0,7,24,false,328,392,-64,false
188,218,-30,17.09090909090909,21.8,-30,771,668,103,0,0,0.0,0.0,first_player,21,11,10,1.8095238095238095,0,0,7,24,false,328,392,-64,false
188,247,-59,17.09090909090909,22.454545454545453,-59,771,668,103,0,0,0.0,0.0,second_player,18,11,11,2.111111111111111,0,0,7,23,false,328,392,-64,false
198,247,-49,16.5,22.454545454545453,-49,771,668,103,0,0,0.0,0.0,first_player,15,12,11,2.533333333333333,0,0,7,23,false,328,392,-64,false
198,311,-113,16.5,25.916666666666668,-113,771,668,103,0,0,0.0,0.0,second_player,13,12,12,2.923076923076923,0,0,7,21,false,328,392,-64,false
202,311,-109,15.538461538461538,25.916666666666668,-109,771,668,103,0,0,0.0,0.0,first_player,10,13,12,3.8,0,0,7,21,false,328,392,-64,false
202,329,-127,15.538461538461538,25.307692307692307,-127,771,668,103,0,0,0.0,0.0,second_player,7,13,13,5.428571428571429,0,0,7,19,false,328,392,-64,false
215,329,-114,15.357142857142858,25.307692307692307,-114,771,668,103,1,0,0.07142857142857142,0.0,first_player,0,14,13,0,0,0,7,19,false,328,392,-64,false
215,340,-125,15.357142857142858,24.285714285714285,-125,771,668,103,1,0,0.07142857142857142,0.0,second_player,-2,14,14,-19.0,0,0,7,20,false,328,392,-64,false
279,340,-61,18.6,24.285714285714285,-61,771,668,103,2,0,0.13333333333333333,0.0,first_player,-9,15,14,-4.222222222222222,1,0,16,20,false,328,392,-64,false
279,368,-89,18.6,24.533333333333335,-89,771,668,103,2,0,0.13333333333333333,0.0,second_player,-12,15,15,-3.1666666666666665,1,0,16,13,false,328,392,-64,false
309,368,-59,19.3125,24.533333333333335,-59,771,668,103,2,0,0.125,0.0,first_player,-16,16,15,-2.375,0,0,3,13,false,328,392,-64,false
309,378,-69,19.3125,23.625,-69,771,668,103,2,0,0.125,0.0,second_player,-19,16,16,-2.0,0,0,3,8,false,328,392,-64,false
316,378,-62,18.58823529411765,23.625,-62,771,668,103,2,0,0.11764705882352941,0.0,first_player,-21,17,16,-1.8095238095238095,0,0,2,8,false,328,392,-64,false
316,387,-71,18.58823529411765,22.764705882352942,-71,771,668,103,2,0,0.11764705882352941,0.0,second_player,-24,17,17,-1.5833333333333333,0,0,2,4,false,328,392,-64,false
320,387,-67,17.77777777777778,22.764705882352942,-67,771,668,103,2,0,0.1111111111111111,0.0,first_player,-26,18,17,-1.4615384615384615,0,0,1,4,false,328,392,-64,false
320,392,-72,17.77777777777778,21.77777777777778,-72,771,668,103,2,0,0.1111111111111111,0.0,second_player,-28,18,18,-1.3571428571428572,0,0,1,2,false,328,392,-64,false
324,392,-68,17.05263157894737,21.77777777777778,-68,771,668,103,2,0,0.10526315789473684,0.0,first_player,-32,19,18,-1.1875,0,0,1,2,false,328,392,-64,false
324,392,-68,17.05263157894737,20.63157894736842,-68,771,668,103,2,0,0.10526315789473684,0.0,second_player,-32,19,19,-1.1875,0,0,1,2,true,328,392,-64,false
0,0,0,0.0,0,0,1793,1869,-76,0,0,0.0,0,first_player,100,1,0,0.3,0,0,8,0,false,369,403,-34,false
0,12,-12,0.0,12.0,-12,1793,1869,-76,0,0,0.0,0.0,second_player,97,1,1,0.30927835051546393,0,0,8,12,false,369,403,-34,false
2,12,-10,1.0,12.0,-10,1793,1869,-76,0,0,0.0,0.0,first_player,95,2,1,0.3157894736842105,0,0,11,12,false,369,403,-34,false
2,31,-29,1.0,15.5,-29,1793,1869,-76,0,0,0.0,0.0,second_player,92,2,2,0.32608695652173914,0,0,11,11,false,369,403,-34,false
7,31,-24,2.3333333333333335,15.5,-24,1793,1869,-76,0,0,0.0,0.0,first_player,90,3,2,0.3333333333333333,0,0,8,11,false,369,403,-34,false
7,54,-47,2.3333333333333335,18.0,-47,1793,1869,-76,0,0,0.0,0.0,second_player,86,3,3,0.3488372093023256,0,0,8,9,false,369,403,-34,false
14,54,-40,3.5,18.0,-40,1793,1869,-76,0,0,0.0,0.0,first_player,83,4,3,0.3614457831325301,0,0,9,9,false,369,403,-34,false
14,75,-61,3.5,18.75,-61,1793,1869,-76,0,0,0.0,0.0,second_player,80,4,4,0.375,0,0,9,9,false,369,403,-34,false
37,75,-38,7.4,18.75,-38,1793,1869,-76,0,0,0.0,0.0,first_player,76,5,4,0.39473684210526316,0,0,13,9,false,369,403,-34,false
37,151,-114,7.4,30.2,-114,1793,1869,-76,0,1,0.0,0.2,second_player,69,5,5,0.43478260869565216,0,0,13,8,false,369,403,-34,false
78,151,-73,13.0,30.2,-73,1793,1869,-76,0,1,0.0,0.2,first_player,63,6,5,0.47619047619047616,1,0,12,8,false,369,403,-34,false
78,174,-96,13.0,29.0,-96,1793,1869,-76,0,1,0.0,0.16666666666666666,second_player,58,6,6,0.5172413793103449,1,0,12,10,false,369,403,-34,false
170,174,-4,24.285714285714285,29.0,-4,1793,1869,-76,0,1,0.0,0.16666666666666666,first_player,50,7,6,0.6,0,0,21,10,false,369,403,-34,false
170,201,-31,24.285714285714285,28.714285714285715,-31,1793,1869,-76,0,1,0.0,0.14285714285714285,second_player,46,7,7,0.6521739130434783,0,0,21,12,false,369,403,-34,false
192,201,-9,24.0,28.714285714285715,-9,1793,1869,-76,0,1,0.0,0.14285714285714285,first_player,42,8,7,0.7142857142857143,0,0,28,12,false,369,403,-34,false
192,233,-41,24.0,29.125,-41,1793,1869,-76,0,1,0.0,0.125,second_player,39,8,8,0.7692307692307693,0,0,28,10,false,369,403,-34,false
224,233,-9,24.88888888888889,29.125,-9,1793,1869,-76,0,1,0.0,0.125,first_player,33,9,8,0.9090909090909091,0,0,24,10,false,369,403,-34,false
224,263,-39,24.88888888888889,29.22222222222222,-39,1793,1869,-76,0,1,0.0,0.1111111111111111,second_player,31,9,9,0.967741935483871,0,0,24,8,false,369,403,-34,false
246,263,-17,24.6,29.22222222222222,-17,1793,1869,-76,0,1,0.0,0.1111111111111111,first_player,27,10,9,1.1111111111111112,0,0,20,8,false,369,403,-34,false
246,281,-35,24.6,28.1,-35,1793,1869,-76,0,1,0.0,0.1,second_player,24,10,10,1.25,0,0,20,7,false,369,403,-34,false
276,281,-5,25.09090909090909,28.1,-5,1793,1869,-76,0,1,0.0,0.1,first_player,19,11,10,1.5789473684210527,1,0,15,7,false,369,403,-34,false
276,291,-15,25.09090909090909,26.454545454545453,-15,1793,1869,-76,0,1,0.0,0.09090909090909091,second_player,15,11,11,2.0,1,0,15,7,false,369,403,-34,false
276,291,-15,23.0,26.454545454545453,-15,1793,1869,-76,0,1,0.0,0.09090909090909091,first_player,15,12,11,2.0,1,0,8,7,false,369,403,-34,false
276,322,-46,23.0,26.833333333333332,-46,1793,1869,-76,0,1,0.0,0.08333333333333333,second_player,10,12,12,3.0,1,0,8,23,false,369,403,-34,false
284,322,-38,21.846153846153847,26.833333333333332,-38,1793,1869,-76,0,1,0.0,0.08333333333333333,first_player,7,13,12,4.285714285714286,1,0,6,23,false,369,403,-34,false
284,357,-73,21.846153846153847,27.46153846153846,-73,1793,1869,-76,0,1,0.0,0.07692307692307693,second_player,5,13,13,6.0,1,0,6,14,false,369,403,-34,false
357,357,0,25.5,27.46153846153846,0,1793,1869,-76,1,1,0.07142857142857142,0.07692307692307693,first_player,-2,14,13,-15.0,0,0,1,14,false,369,403,-34,false
357,403,-46,25.5,28.785714285714285,-46,1793,1869,-76,1,1,0.07142857142857142,0.07142857142857142,second_player,-6,14,14,-5.0,0,0,1,3,false,369,403,-34,false
363,403,-40,24.2,28.785714285714285,-40,1793,1869,-76,1,1,0.06666666666666667,0.07142857142857142,first_player,-8,15,14,-3.75,0,0,1,3,false,369,403,-34,false
363,403,-40,24.2,26.866666666666667,-40,1793,1869,-76,1,1,0.06666666666666667,0.06666666666666667,second_player,-8,15,15,-3.75,0,0,1,3,true,369,403,-34,false
0,0,0,0.0,0,0,1334,1439,-105,0,0,0.0,0,first_player,100,1,0,0.36,2,0,12,0,false,358,444,-86,false
0,40,-40,0.0,40.0,-40,1334,1439,-105,0,0,0.0,0.0,second_player,95,1,1,0.37894736842105264,2,0,12,10,false,358,444,-86,false
0,40,-40,0.0,40.0,-40,1334,1439,-105,0,0,0.0,0.0,first_player,95,2,1,0.37894736842105264,2,0,12,10,false,358,444,-86,false
0,40,-40,0.0,20.0,-40,1334,1439,-105,0,0,0.0,0.0,second_player,95,2,2,0.37894736842105264,2,0,12,15,false,358,444,-86,false
0,40,-40,0.0,20.0,-40,1334,1439,-105,0,0,0.0,0.0,first_player,95,3,2,0.37894736842105264,2,0,12,15,false,358,444,-86,false
0,40,-40,0.0,13.333333333333334,-40,1334,1439,-105,0,0,0.0,0.0,second_player,95,3,3,0.37894736842105264,2,0,12,17,false,358,444,-86,false
0,40,-40,0.0,13.333333333333334,-40,1334,1439,-105,0,0,0.0,0.0,first_player,95,4,3,0.37894736842105264,2,0,12,17,false,358,444,-86,false
0,65,-65,0.0,16.25,-65,1334,1439,-105,0,0,0.0,0.0,second_player,92,4,4,0.391304347826087,2,0,12,13,false,358,444,-86,false
86,65,21,17.2,16.25,21,1334,1439,-105,1,0,0.2,0.0,first_player,85,5,4,0.4235294117647059,0,0,13,13,false,358,444,-86,false
86,89,-3,17.2,17.8,-3,1334,1439,-105,1,0,0.2,0.0,second_player,82,5,5,0.43902439024390244,0,0,13,14,false,358,444,-86,false
106,89,17,17.666666666666668,17.8,17,1334,1439,-105,1,0,0.16666666666666666,0.0,first_player,78,6,5,0.46153846153846156,0,0,10,14,false,358,444,-86,false
106,101,5,17.666666666666668,16.833333333333332,5,1334,1439,-105,1,0,0.16666666666666666,0.0,second_player,74,6,6,0.4864864864864865,0,0,10,15,false,358,444,-86,false
129,101,28,18.428571428571427,16.833333333333332,28,1334,1439,-105,1,0,0.14285714285714285,0.0,first_player,71,7,6,0.5070422535211268,0,0,16,15,false,358,444,-86,false
129,131,-2,18.428571428571427,18.714285714285715,-2,1334,1439,-105,1,0,0.14285714285714285,0.0,second_player,68,7,7,0.5294117647058824,0,0,16,9,false,358,444,-86,false
142,131,11,17.75,18.714285714285715,11,1334,1439,-105,1,0,0.125,0.0,first_player,65,8,7,0.5538461538461539,0,0,16,9,false,358,444,-86,false
142,170,-28,17.75,21.25,-28,1334,1439,-105,1,0,0.125,0.0,second_player,61,8,8,0.5901639344262295,0,0,16,7,false,358,444,-86,false
153,170,-17,17.0,21.25,-17,1334,1439,-105,1,0,0.1111111111111111,0.0,first_player,58,9,8,0.6206896551724138,0,0,16,7,false,358,444,-86,false
153,184,-31,17.0,20.444444444444443,-31,1334,1439,-105,1,0,0.1111111111111111,0.0,second_player,54,9,9,0.6666666666666666,0,0,16,12,false,358,444,-86,false
188,184,4,18.8,20.444444444444443,4,1334,1439,-105,1,0,0.1,0.0,first_player,50,10,9,0.72,0,0,9,12,false,358,444,-86,false
188,228,-40,18.8,22.8,-40,1334,1439,-105,1,0,0.1,0.0,second_player,45,10,10,0.8,0,0,9,9,false,358,444,-86,false
204,228,-24,18.545454545454547,22.8,-24,1334,1439,-105,1,0,0.09090909090909091,0.0,first_player,42,11,10,0.8571428571428571,0,0,18,9,false,358,444,-86,false
204,324,-120,18.545454545454547,29.454545454545453,-120,1334,1439,-105,1,1,0.09090909090909091,0.09090909090909091,second_player,35,11,11,1.0285714285714285,0,0,18,9,false,358,444,-86,false
234,324,-90,19.5,29.454545454545453,-90,1334,1439,-105,1,1,0.08333333333333333,0.09090909090909091,first_player,30,12,11,1.2,0,0,16,9,false,358,444,-86,false
234,349,-115,19.5,29.083333333333332,-115,1334,1439,-105,1,1,0.08333333333333333,0.08333333333333333,second_player,27,12,12,1.3333333333333333,0,0,16,10,false,358,444,-86,false
238,349,-111,18.307692307692307,29.083333333333332,-111,1334,1439,-105,1,1,0.07692307692307693,0.08333333333333333,first_player,23,13,12,1.565217391304348,0,0,16,10,false,358,444,-86,false
238,375,-137,18.307692307692307,28.846153846153847,-137,1334,1439,-105,1,1,0.07692307692307693,0.07692307692307693,second_player,19,13,13,1.894736842105263,0,0,16,11,false,358,444,-86,false
274,375,-101,19.571428571428573,28.846153846153847,-101,1334,1439,-105,1,1,0.07142857142857142,0.07692307692307693,first_player,14,14,13,2.5714285714285716,0,0,10,11,false,358,444,-86,false
274,390,-116,19.571428571428573,27.857142857142858,-116,1334,1439,-105,1,1,0.07142857142857142,0.07142857142857142,second_player,11,14,14,3.272727272727273,0,0,10,12,false,358,444,-86,false
310,390,-80,20.666666666666668,27.857142857142858,-80,1334,1439,-105,1,1,0.06666666666666667,0.07142857142857142,first_player,8,15,14,4.5,0,0,8,12,false,358,444,-86,false
310,418,-108,20.666666666666668,27.866666666666667,-108,1334,1439,-105,1,1,0.06666666666666667,0.06666666666666667,second_player,6,15,15,6.0,0,0,8,10,false,358,444,-86,false
325,418,-93,20.3125,27.866666666666667,-93,1334,1439,-105,1,1,0.0625,0.06666666666666667,first_player,4,16,15,9.0,0,0,8,10,false,358,444,-86,false
325,433,-108,20.3125,27.0625,-108,1334,1439,-105,1,1,0.0625,0.0625,second_player,-1,16,16,-36.0,0,0,8,4,false,358,444,-86,false
343,433,-90,20.176470588235293,27.0625,-90,1334,1439,-105,1,1,0.058823529411764705,0.0625,first_player,-6,17,16,-6.0,0,0,3,4,false,358,444,-86,false
343,444,-101,20.176470588235293,26.11764705882353,-101,1334,1439,-105,1,1,0.058823529411764705,0.058823529411764705,second_player,-8,17,17,-4.5,0,0,3,2,false,358,444,-86,false
354,444,-90,19.666666666666668,26.11764705882353,-90,1334,1439,-105,1,1,0.05555555555555555,0.058823529411764705,first_player,-11,18,17,-3.272727272727273,0,0,3,2,false,358,444,-86,false
354,444,-90,19.666666666666668,24.666666666666668,-90,1334,1439,-105,1,1,0.05555555555555555,0.05555555555555555,second_player,-11,18,18,-3.272727272727273,0,0,3,2,true,358,444,-86,false
20,0,20,20.0,0,20,526,370,156,0,0,0.0,0,first_player,95,1,0,0.3684210526315789,0,0,13,0,false,369,251,118,true
20,18,2,20.0,18.0,2,526,370,156,0,0,0.0,0.0,second_player,91,1,1,0.38461538461538464,0,0,13,17,false,369,251,118,true
35,18,17,17.5,18.0,17,526,370,156,0,0,0.0,0.0,first_player,89,2,1,0.39325842696629215,0,0,11,17,false,369,251,118,true
35,30,5,17.5,15.0,5,526,370,156,0,0,0.0,0.0,second_player,86,2,2,0.4069767441860465,0,0,11,17,false,369,251,118,true
51,30,21,17.0,15.0,21,526,370,156,0,0,0.0,0.0,first_player,83,3,2,0.42168674698795183,1,0,11,17,false,369,251,118,true
51,47,4,17.0,15.666666666666666,4,526,370,156,0,0,0.0,0.0,second_player,80,3,3,0.4375,1,0,11,18,false,369,251,118,true
82,47,35,20.5,15.666666666666666,35,526,370,156,0,0,0.0,0.0,first_player,75,4,3,0.4666666666666667,0,0,15,18,false,369,251,118,true
82,72,10,20.5,18.0,10,526,370,156,0,0,0.0,0.0,second_player,72,4,4,0.4861111111111111,0,0,15,23,false,369,251,118,true
123,72,51,24.6,18.0,51,526,370,156,0,0,0.0,0.0,first_player,68,5,4,0.5147058823529411,0,0,16,23,false,369,251,118,true
123,84,39,24.6,16.8,39,526,370,156,0,0,0.0,0.0,second_player,65,5,5,0.5384615384615384,0,0,16,23,false,369,251,118,true
132,84,48,22.0,16.8,48,526,370,156,0,0,0.0,0.0,first_player,62,6,5,0.5645161290322581,0,0,16,23,false,369,251,118,true
132,105,27,22.0,17.5,27,526,370,156,0,0,0.0,0.0,second_player,58,6,6,0.603448275862069,0,0,16,16,false,369,251,118,true
140,105,35,20.0,17.5,35,526,370,156,0,0,0.0,0.0,first_player,54,7,6,0.6481481481481481,0,0,16,16,false,369,251,118,true
140,121,19,20.0,17.285714285714285,19,526,370,156,0,0,0.0,0.0,second_player,51,7,7,0.6862745098039216,0,0,16,15,false,369,251,118,true
214,121,93,26.75,17.285714285714285,93,526,370,156,0,0,0.0,0.0,first_player,47,8,7,0.7446808510638298,0,0,7,15,false,369,251,118,true
214,135,79,26.75,16.875,79,526,370,156,0,0,0.0,0.0,second_player,42,8,8,0.8333333333333334,0,0,7,11,false,369,251,118,true
221,135,86,24.555555555555557,16.875,86,526,370,156,0,0,0.0,0.0,first_player,37,9,8,0.9459459459459459,0,0,7,11,false,369,251,118,true
221,159,62,24.555555555555557,17.666666666666668,62,526,370,156,0,0,0.0,0.0,second_player,32,9,9,1.09375,0,0,7,7,false,369,251,118,true
239,159,80,23.9,17.666666666666668,80,526,370,156,0,0,0.0,0.0,first_player,27,10,9,1.2962962962962963,1,0,6,7,false,369,251,118,true
239,159,80,23.9,15.9,80,526,370,156,0,0,0.0,0.0,second_player,27,10,10,1.2962962962962963,1,0,6,9,false,369,251,118,true
250,159,91,22.727272727272727,15.9,91,526,370,156,0,0,0.0,0.0,first_player,23,11,10,1.5217391304347827,1,0,8,9,false,369,251,118,true
250,174,76,22.727272727272727,15.818181818181818,76,526,370,156,0,0,0.0,0.0,second_player,21,11,11,1.6666666666666667,1,0,8,7,false,369,251,118,true
262,174,88,21.833333333333332,15.818181818181818,88,526,370,156,0,0,0.0,0.0,first_player,17,12,11,2.0588235294117645,1,0,20,7,false,369,251,118,true
262,179,83,21.833333333333332,14.916666666666666,83,526,370,156,0,0,0.0,0.0,second_player,12,12,12,2.9166666666666665,1,0,20,11,false,369,251,118,true
308,179,129,23.692307692307693,14.916666666666666,129,526,370,156,0,0,0.0,0.0,first_player,8,13,12,4.375,0,0,18,11,false,369,251,118,true
308,207,101,23.692307692307693,15.923076923076923,101,526,370,156,0,0,0.0,0.0,second_player,3,13,13,11.666666666666666,0,0,18,16,false,369,251,118,true
330,207,123,23.571428571428573,15.923076923076923,123,526,370,156,0,0,0.0,0.0,first_player,1,14,13,35.0,0,0,16,16,false,369,251,118,true
330,224,106,23.571428571428573,16.0,106,526,370,156,0,0,0.0,0.0,second_player,-2,14,14,-17.5,0,0,16,12,false,369,251,118,true
343,224,119,22.866666666666667,16.0,119,526,370,156,0,0,0.0,0.0,first_player,-5,15,14,-7.0,0,0,12,12,false,369,251,118,true
343,236,107,22.866666666666667,15.733333333333333,107,526,370,156,0,0,0.0,0.0,second_player,-8,15,15,-4.375,0,0,12,7,false,369,251,118,true
359,236,123,22.4375,15.733333333333333,123,526,370,156,0,0,0.0,0.0,first_player,-12,16,15,-2.9166666666666665,0,0,5,7,false,369,251,118,true
359,245,114,22.4375,15.3125,114,526,370,156,0,0,0.0,0.0,second_player,-15,16,16,-2.3333333333333335,0,0,5,3,false,369,251,118,true
369,245,124,21.705882352941178,15.3125,124,526,370,156,0,0,0.0,0.0,first_player,-17,17,16,-2.0588235294117645,0,0,1,3,false,369,251,118,true
